ID,AREA_NAME,City,Geography,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA ",15-1122,Information Security Analysts,detailed,200.00,14.5,0.561,0.81,35.62,74090.00,2,21.24,26.35,35.42,43.97,49.6,"44,180","54,810",73660.00,"91,460","103,160",,
19780,"Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA","Des Moines-West Des Moines, IA ",15-2031,Operations Research Analysts,detailed,300.00,21.2,0.86,1.11,35.46,73760.00,4.6,22.61,27.34,35.41,43.43,48.12,"47,030","56,870",73660.00,"90,340","100,090",,
20020,"Dothan, AL","Dothan, AL","Dothan, AL ",13-1111,Management Analysts,detailed,50.00,21,0.839,0.18,36.69,76310.00,10.5,12.91,15.75,42.21,47.81,63.93,"26,840","32,760",87800.00,"99,440","132,970",,
20020,"Dothan, AL","Dothan, AL","Dothan, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,50.00,19.7,0.95,0.24,25.37,52770.00,4.9,14.69,17.56,22.65,33.38,38.87,"30,550","36,530",47110.00,"69,420","80,850",,
20100,"Dover, DE","Dover, DE","Dover, DE ",13-1111,Management Analysts,detailed,260.00,9.9,4.096,0.9,30.48,63390.00,3.5,20.19,23.46,26.94,34.87,43.46,"41,990","48,790",56030.00,"72,530","90,390",,
20100,"Dover, DE","Dover, DE","Dover, DE ",13-1161,Market Research Analysts and Marketing Specialists,detailed,100.00,15.3,1.51,0.38,31.6,65730.00,4.5,19.57,21.53,26.75,39.76,53.33,"40,710","44,780",55650.00,"82,710","110,930",,
20100,"Dover, DE","Dover, DE","Dover, DE ",13-2031,Budget Analysts,detailed,50.00,4.1,0.86,2.21,29.09,60510.00,4.2,20.75,23.07,28.51,34.61,36.64,"43,160","47,990",59300.00,"72,000","76,210",,
20100,"Dover, DE","Dover, DE","Dover, DE ",13-2041,Credit Analysts,detailed,0.00,**,**,**,38.5,80080.00,23.5,16.94,23.2,30.16,56.89,71.47,"35,230","48,260",62730.00,"118,330","148,650",,
20100,"Dover, DE","Dover, DE","Dover, DE ",13-2051,Financial Analysts,detailed,50.00,32.5,0.767,0.38,35.64,74120.00,4.8,25.64,30.91,35.18,37.78,45.73,"53,330","64,290",73180.00,"78,570","95,130",,
20100,"Dover, DE","Dover, DE","Dover, DE ",15-1121,Computer Systems Analysts,detailed,160.00,12.4,2.593,0.64,42.28,87940.00,3.7,30.44,36.31,41.92,48.17,56.04,"63,320","75,520",87190.00,"100,180","116,570",,
20220,"Dubuque, IA","Dubuque, IA","Dubuque, IA ",13-1111,Management Analysts,detailed,200.00,41.6,3.402,0.75,29.07,60460.00,6.5,13.13,15.1,28.81,40.48,47.75,"27,310","31,410",59920.00,"84,200","99,320",,
20220,"Dubuque, IA","Dubuque, IA","Dubuque, IA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,110.00,12.2,1.938,0.49,26.52,55160.00,4.2,14.85,19.38,25.47,31.17,37.92,"30,890","40,310",52980.00,"64,840","78,880",,
20220,"Dubuque, IA","Dubuque, IA","Dubuque, IA ",13-2051,Financial Analysts,detailed,50.00,49.2,0.901,0.45,38.67,80430.00,2.3,22.25,28.17,39.34,47.29,57.06,"46,280","58,600",81820.00,"98,370","118,690",,
20220,"Dubuque, IA","Dubuque, IA","Dubuque, IA ",15-1121,Computer Systems Analysts,detailed,220.00,33.8,3.841,0.95,37.39,77780.00,4.8,23.71,28.19,36.65,47.16,55.25,"49,320","58,640",76220.00,"98,080","114,910",,
20940,"El Centro, CA","El Centro, CA","El Centro, CA ",13-1111,Management Analysts,detailed,220.00,10.1,4.069,0.9,36.61,76140.00,6.4,24.4,28.52,33.51,40.9,54.43,"50,740","59,330",69700.00,"85,070","113,200",,
20940,"El Centro, CA","El Centro, CA","El Centro, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,60.00,36.6,1.063,0.27,26.51,55150.00,9.7,11.42,17.99,26.21,30.4,42.84,"23,750","37,420",54510.00,"63,240","89,110",,
20940,"El Centro, CA","El Centro, CA","El Centro, CA ",15-1121,Computer Systems Analysts,detailed,70.00,14.1,1.288,0.32,32.66,67930.00,6,21.7,24.75,32.82,38.39,44.68,"45,130","51,480",68260.00,"79,850","92,940",,
1698020994,"Elgin, IL ","Elgin, IL ","Elgin, IL ",13-1111,Management Analysts,detailed,390.00,24.1,1.592,0.35,30.43,63300.00,9.9,8.96,18.25,27.51,33.47,54.22,"18,630","37,950",57220.00,"69,620","112,780",,
1698020994,"Elgin, IL ","Elgin, IL ","Elgin, IL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,650.00,15.3,2.644,0.66,24.94,51880.00,5,9.37,17.53,24.35,30.65,38.61,"19,490","36,470",50650.00,"63,740","80,320",,
1698020994,"Elgin, IL ","Elgin, IL ","Elgin, IL ",13-2041,Credit Analysts,detailed,120.00,45.6,0.469,0.9,17.62,36650.00,24.6,9.99,10.57,11.53,22.89,36.34,"20,770","21,980",23980.00,"47,600","75,580",,
1698020994,"Elgin, IL ","Elgin, IL ","Elgin, IL ",13-2051,Financial Analysts,detailed,180.00,23.5,0.743,0.37,32.02,66610.00,4.2,19.63,24.36,30.99,37.66,44.86,"40,830","50,670",64450.00,"78,340","93,320",,
1698020994,"Elgin, IL ","Elgin, IL ","Elgin, IL ",15-1121,Computer Systems Analysts,detailed,610.00,26.6,2.488,0.61,37.71,78430.00,5.8,20.78,23.93,35.28,47.7,59.51,"43,220","49,780",73390.00,"99,210","123,780",,
1698020994,"Elgin, IL ","Elgin, IL ","Elgin, IL ",15-2031,Operations Research Analysts,detailed,100.00,28.7,0.403,0.52,39.04,81200.00,4.2,22.27,28.06,37.62,48.05,60.53,"46,320","58,360",78250.00,"99,930","125,900",,
21820,"Fairbanks, AK","Fairbanks, AK","Fairbanks, AK ",13-1111,Management Analysts,detailed,60.00,3.5,1.731,0.38,36,74880.00,2.2,25.77,29.71,34.47,41.11,48.58,"53,600","61,800",71700.00,"85,500","101,040",,
21820,"Fairbanks, AK","Fairbanks, AK","Fairbanks, AK ",13-1161,Market Research Analysts and Marketing Specialists,detailed,40.00,15.6,1.181,0.3,25.11,52220.00,7.3,15.27,17.17,20.94,29.09,44.91,"31,760","35,720",43550.00,"60,500","93,410",,
21820,"Fairbanks, AK","Fairbanks, AK","Fairbanks, AK ",13-2031,Budget Analysts,detailed,50.00,3,1.37,3.52,36.27,75440.00,3.1,25.77,30.32,33.97,39.63,48.57,"53,600","63,070",70670.00,"82,440","101,020",,
21820,"Fairbanks, AK","Fairbanks, AK","Fairbanks, AK ",15-1121,Computer Systems Analysts,detailed,50.00,8.3,1.324,0.33,38.78,80660.00,2.5,27.32,31.59,37.55,45.61,53.81,"56,820","65,710",78110.00,"94,870","111,930",,
22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO ",13-1111,Management Analysts,detailed,900.00,8.4,3.876,0.85,38.69,80480.00,11.1,13.88,19.54,33.56,48.57,71.01,"28,880","40,650",69800.00,"101,040","147,700",,
22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO ",13-1161,Market Research Analysts and Marketing Specialists,detailed,1260.00,7.2,5.411,1.36,35.34,73500.00,4.3,14.76,21.76,34.27,45.9,60.96,"30,710","45,250",71290.00,"95,470","126,800",,
22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO ",13-2041,Credit Analysts,detailed,110.00,12.2,0.489,0.94,26.03,54140.00,6.7,16.37,18.26,21.8,30.54,39.44,"34,050","37,980",45340.00,"63,520","82,030",,
22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO ",13-2051,Financial Analysts,detailed,110.00,9.1,0.484,0.24,39.33,81810.00,2.6,26.19,32.81,38.8,45.83,50.36,"54,470","68,240",80700.00,"95,330","104,740",,
22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO ",15-1121,Computer Systems Analysts,detailed,640.00,11.2,2.734,0.67,33.89,70480.00,4.5,20.44,25.33,32.01,41.84,50.12,"42,520","52,690",66580.00,"87,020","104,260",,
22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO ",15-1122,Information Security Analysts,detailed,280.00,9.2,1.22,1.77,36.44,75790.00,5.1,21.77,26.84,34.35,39.71,50.75,"45,290","55,830",71450.00,"82,590","105,570",,
22220,"Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO","Fayetteville-Springdale-Rogers, AR-MO ",15-2031,Operations Research Analysts,detailed,50.00,11.6,0.204,0.26,39.1,81320.00,5.3,22.36,27.28,37.32,50.05,60.18,"46,520","56,740",77620.00,"104,100","125,180",,
22380,"Flagstaff, AZ","Flagstaff, AZ","Flagstaff, AZ ",13-1111,Management Analysts,detailed,210.00,6.3,3.344,0.74,29.96,62330.00,9.6,17.74,20.54,24.06,35.4,47.12,"36,900","42,730",50050.00,"73,630","98,000",,
22380,"Flagstaff, AZ","Flagstaff, AZ","Flagstaff, AZ ",13-1161,Market Research Analysts and Marketing Specialists,detailed,230.00,19.5,3.643,0.92,27.66,57540.00,4.5,16,21.69,27.95,34.33,38.48,"33,270","45,110",58150.00,"71,400","80,040",,
22380,"Flagstaff, AZ","Flagstaff, AZ","Flagstaff, AZ ",13-2051,Financial Analysts,detailed,40.00,46.8,0.72,0.36,31.62,65770.00,2.1,21.04,25.26,30.95,36.82,44.28,"43,760","52,540",64380.00,"76,580","92,090",,
22380,"Flagstaff, AZ","Flagstaff, AZ","Flagstaff, AZ ",15-1121,Computer Systems Analysts,detailed,80.00,28,1.21,0.3,39.41,81970.00,5.2,27.33,32.09,36.83,47,57.91,"56,850","66,760",76600.00,"97,770","120,440",,
22520,"Florence-Muscle Shoals, AL","Florence-Muscle Shoals, AL","Florence-Muscle Shoals, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,70.00,22.6,1.269,0.32,28.08,58400.00,6.1,12.2,20.13,26.93,33.5,51.8,"25,370","41,870",56020.00,"69,670","107,750",,
22660,"Fort Collins, CO","Fort Collins, CO","Fort Collins, CO ",13-1111,Management Analysts,detailed,410.00,19.3,2.765,0.61,44.56,92680.00,9.2,25.47,30.63,41.57,49.85,59.85,"52,970","63,700",86470.00,"103,690","124,480",,
22660,"Fort Collins, CO","Fort Collins, CO","Fort Collins, CO ",13-1161,Market Research Analysts and Marketing Specialists,detailed,750.00,8.1,4.979,1.25,30.47,63380.00,4.2,11.15,16.94,26.4,39.73,60.47,"23,200","35,230",54910.00,"82,640","125,770",,
22660,"Fort Collins, CO","Fort Collins, CO","Fort Collins, CO ",13-2031,Budget Analysts,detailed,50.00,15.1,0.362,0.93,37.48,77960.00,2.3,26.61,30.37,37.92,43.01,48,"55,350","63,160",78880.00,"89,470","99,840",,
22660,"Fort Collins, CO","Fort Collins, CO","Fort Collins, CO ",13-2041,Credit Analysts,detailed,60.00,29.9,0.427,0.82,31.15,64780.00,8.7,17.17,20.82,31.83,37.21,46.43,"35,710","43,300",66210.00,"77,390","96,570",,
22660,"Fort Collins, CO","Fort Collins, CO","Fort Collins, CO ",13-2051,Financial Analysts,detailed,200.00,20.2,1.307,0.65,35,72790.00,5.4,19.78,24.21,31.03,43.99,58.07,"41,130","50,370",64550.00,"91,500","120,780",,
22660,"Fort Collins, CO","Fort Collins, CO","Fort Collins, CO ",15-1121,Computer Systems Analysts,detailed,330.00,14.2,2.185,0.54,41.4,86110.00,2.1,27.8,33.63,41.57,47.73,56.46,"57,830","69,960",86480.00,"99,290","117,440",,
22660,"Fort Collins, CO","Fort Collins, CO","Fort Collins, CO ",15-1122,Information Security Analysts,detailed,0.00,**,**,**,51.21,106520.00,7.9,37.3,46.49,54.34,59.34,62.35,"77,590","96,690",113030.00,"123,430","129,680",,
3310022744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ",13-1111,Management Analysts,detailed,3120.00,9.1,3.915,0.86,34.39,71530.00,4.7,18.91,22.53,29.09,40.45,57.3,"39,330","46,860",60500.00,"84,130","119,190",,
3310022744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,3570.00,8,4.469,1.12,30.54,63520.00,2.4,16.79,20.52,27.41,37.22,52.33,"34,920","42,680",57010.00,"77,420","108,840",,
3310022744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ",13-2031,Budget Analysts,detailed,390.00,8.7,0.495,1.27,29.35,61060.00,2,19.91,22.67,27.89,34.98,42.25,"41,410","47,150",58010.00,"72,760","87,890",,
3310022744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ",13-2041,Credit Analysts,detailed,400.00,22.5,0.503,0.97,34.82,72420.00,3.8,18.44,24.89,34.58,39.42,50.08,"38,350","51,770",71930.00,"81,990","104,160",,
3310022744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ",13-2051,Financial Analysts,detailed,0.00,**,**,**,35.3,73430.00,2.1,20.92,27.75,34.42,40.74,51.4,"43,520","57,730",71600.00,"84,750","106,920",,
3310022744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ",15-1121,Computer Systems Analysts,detailed,2260.00,11.8,2.835,0.7,39.86,82900.00,2.7,24.75,29.29,37.72,47.52,59.3,"51,480","60,920",78460.00,"98,830","123,350",,
3310022744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ",15-1122,Information Security Analysts,detailed,250.00,41.6,0.32,0.46,38.54,80170.00,4,25.85,28.86,36.74,47.09,57.25,"53,770","60,030",76410.00,"97,950","119,080",,
3310022744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL ",15-2031,Operations Research Analysts,detailed,430.00,16,0.544,0.7,31.29,65090.00,4.3,19.09,23.32,29.34,39.29,46.91,"39,710","48,510",61020.00,"81,730","97,560",,
22900,"Fort Smith, AR-OK","Fort Smith, AR-OK","Fort Smith, AR-OK ",13-1111,Management Analysts,detailed,150.00,18.5,1.332,0.29,26.63,55390.00,4.7,13.88,20.99,26.13,29.98,37.98,"28,880","43,660",54360.00,"62,360","79,000",,
22900,"Fort Smith, AR-OK","Fort Smith, AR-OK","Fort Smith, AR-OK ",13-1161,Market Research Analysts and Marketing Specialists,detailed,190.00,16.1,1.754,0.44,26.73,55590.00,5.1,11.39,18.2,26.96,31.7,40.64,"23,690","37,860",56070.00,"65,940","84,520",,
22900,"Fort Smith, AR-OK","Fort Smith, AR-OK","Fort Smith, AR-OK ",13-2051,Financial Analysts,detailed,70.00,23.4,0.652,0.33,26.3,54700.00,4.5,18.65,21.07,24.25,29.86,37.21,"38,790","43,830",50440.00,"62,100","77,390",,
22900,"Fort Smith, AR-OK","Fort Smith, AR-OK","Fort Smith, AR-OK ",15-1121,Computer Systems Analysts,detailed,0.00,**,**,**,29.76,61910.00,2.1,20.07,22.43,27.32,36.68,45.2,"41,740","46,660",56830.00,"76,300","94,020",,
23420,"Fresno, CA","Fresno, CA","Fresno, CA ",13-1111,Management Analysts,detailed,1140.00,9.3,3.264,0.72,34.11,70950.00,3.2,22.13,26.4,32.98,39.08,47.94,"46,020","54,920",68600.00,"81,280","99,710",,
23420,"Fresno, CA","Fresno, CA","Fresno, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,810.00,10.5,2.302,0.58,26.47,55050.00,2.4,14.42,19.2,25.3,30.71,40.23,"29,980","39,940",52620.00,"63,870","83,670",,
23420,"Fresno, CA","Fresno, CA","Fresno, CA ",13-2031,Budget Analysts,detailed,50.00,12.2,0.156,0.4,32.07,66710.00,5.1,19.95,24.33,30.66,38.42,44.65,"41,490","50,610",63780.00,"79,920","92,870",,
23420,"Fresno, CA","Fresno, CA","Fresno, CA ",13-2041,Credit Analysts,detailed,90.00,34.8,0.247,0.48,31.96,66480.00,5.4,16.64,20.81,24.99,44.06,58.07,"34,600","43,290",51970.00,"91,650","120,780",,
23420,"Fresno, CA","Fresno, CA","Fresno, CA ",13-2051,Financial Analysts,detailed,130.00,22,0.357,0.18,44.3,92140.00,11.7,21.38,25.75,35.73,48.53,80.1,"44,470","53,550",74320.00,"100,940","166,620",,
23420,"Fresno, CA","Fresno, CA","Fresno, CA ",15-1121,Computer Systems Analysts,detailed,550.00,19.6,1.56,0.39,35.25,73310.00,3.7,20.51,26.89,34.14,41.01,50.4,"42,650","55,920",71000.00,"85,300","104,820",,
23420,"Fresno, CA","Fresno, CA","Fresno, CA ",15-1122,Information Security Analysts,detailed,50.00,45.2,0.131,0.19,42.5,88400.00,5.8,26.22,36.47,44.15,49.12,58.24,"54,540","75,860",91820.00,"102,170","121,130",,
23420,"Fresno, CA","Fresno, CA","Fresno, CA ",15-2031,Operations Research Analysts,detailed,100.00,18.9,0.276,0.35,33.62,69930.00,4.1,19.32,24.15,33.46,42.01,48.77,"40,190","50,230",69590.00,"87,390","101,440",,
23460,"Gadsden, AL","Gadsden, AL","Gadsden, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,40.00,27,0.976,0.25,28.77,59840.00,10,15.28,18.58,23.99,41.82,46.9,"31,780","38,650",49910.00,"86,980","97,550",,
23540,"Gainesville, FL","Gainesville, FL","Gainesville, FL ",13-1111,Management Analysts,detailed,440.00,8.6,3.451,0.76,32.21,66990.00,4.6,18.95,23.57,29.43,38.15,48.71,"39,420","49,010",61220.00,"79,360","101,330",,
23540,"Gainesville, FL","Gainesville, FL","Gainesville, FL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,330.00,12,2.618,0.66,28.86,60030.00,4,15.65,20.28,27.64,35.53,44.62,"32,560","42,180",57490.00,"73,900","92,810",,
23540,"Gainesville, FL","Gainesville, FL","Gainesville, FL ",13-2031,Budget Analysts,detailed,130.00,1,1.029,2.64,27.77,57760.00,2.3,20.48,23.45,27.19,30.77,37,"42,590","48,770",56560.00,"63,990","76,950",,
23540,"Gainesville, FL","Gainesville, FL","Gainesville, FL ",13-2051,Financial Analysts,detailed,60.00,34.3,0.502,0.25,33.72,70140.00,3.4,22.84,26.32,30.74,42.37,48.66,"47,500","54,740",63930.00,"88,140","101,220",,
23540,"Gainesville, FL","Gainesville, FL","Gainesville, FL ",15-1121,Computer Systems Analysts,detailed,370.00,3.2,2.918,0.72,37.25,77480.00,2.9,24.28,28.58,36.35,44.63,50.73,"50,510","59,450",75610.00,"92,820","105,510",,
23540,"Gainesville, FL","Gainesville, FL","Gainesville, FL ",15-1122,Information Security Analysts,detailed,40.00,24.9,0.337,0.49,43.96,91430.00,6.2,25.65,32.97,44.52,54.38,60.94,"53,350","68,570",92590.00,"113,110","126,760",,
23580,"Gainesville, GA","Gainesville, GA","Gainesville, GA ",13-1111,Management Analysts,detailed,230.00,16.6,2.865,0.63,41.96,87280.00,6.9,21.54,27.79,38.56,47.93,58.21,"44,810","57,790",80210.00,"99,690","121,080",,
23580,"Gainesville, GA","Gainesville, GA","Gainesville, GA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,170.00,10,2.108,0.53,28.7,59690.00,3.5,15.89,20.54,26.27,33.05,46.55,"33,060","42,730",54640.00,"68,740","96,820",,
23580,"Gainesville, GA","Gainesville, GA","Gainesville, GA ",13-2051,Financial Analysts,detailed,40.00,29.9,0.488,0.24,31.16,64800.00,3.7,20.64,24.17,30.6,37.1,44.62,"42,940","50,270",63640.00,"77,170","92,800",,
23580,"Gainesville, GA","Gainesville, GA","Gainesville, GA ",15-1121,Computer Systems Analysts,detailed,50.00,15.7,0.633,0.16,55.96,116400.00,6.7,27.65,41.22,47.83,59.02,#,"57,520","85,740",99480.00,"122,750",#,,
24300,"Grand Junction, CO","Grand Junction, CO","Grand Junction, CO ",13-1111,Management Analysts,detailed,100.00,28.7,1.772,0.39,35.64,74120.00,3.9,22.56,28.75,36.34,43.39,48.5,"46,930","59,800",75600.00,"90,260","100,890",,
24300,"Grand Junction, CO","Grand Junction, CO","Grand Junction, CO ",13-1161,Market Research Analysts and Marketing Specialists,detailed,160.00,18.3,2.809,0.71,23.21,48280.00,8.1,10.16,13.02,21.04,29.63,43.87,"21,140","27,090",43770.00,"61,620","91,240",,
24300,"Grand Junction, CO","Grand Junction, CO","Grand Junction, CO ",15-1121,Computer Systems Analysts,detailed,40.00,20.6,0.61,0.15,47.04,97840.00,2.8,27.54,31.8,38.65,51.07,90.66,"57,290","66,150",80390.00,"106,220","188,560",,
24540,"Greeley, CO","Greeley, CO","Greeley, CO ",13-1111,Management Analysts,detailed,100.00,21.6,0.993,0.22,45.56,94770.00,7.8,22.58,30.37,46.27,58.52,71.09,"46,970","63,170",96240.00,"121,720","147,870",,
24540,"Greeley, CO","Greeley, CO","Greeley, CO ",13-1161,Market Research Analysts and Marketing Specialists,detailed,260.00,11.9,2.756,0.69,28.27,58810.00,3.5,14.42,20.6,27.42,34.92,43.11,"29,990","42,840",57030.00,"72,620","89,670",,
24540,"Greeley, CO","Greeley, CO","Greeley, CO ",13-2051,Financial Analysts,detailed,40.00,35.3,0.375,0.19,49.83,103650.00,25.5,24.42,27.1,40.9,54.51,#,"50,800","56,360",85060.00,"113,390",#,,
24540,"Greeley, CO","Greeley, CO","Greeley, CO ",15-1121,Computer Systems Analysts,detailed,90.00,38.7,0.967,0.24,41.29,85890.00,3.8,30.62,37.74,43,47.36,51.19,"63,700","78,490",89440.00,"98,510","106,470",,
25260,"Hanford-Corcoran, CA","Hanford-Corcoran, CA","Hanford-Corcoran, CA ",13-1111,Management Analysts,detailed,150.00,9.1,3.728,0.82,35.6,74040.00,8.3,23.06,27.56,32.25,36.81,51.37,"47,970","57,330",67090.00,"76,570","106,850",,
25260,"Hanford-Corcoran, CA","Hanford-Corcoran, CA","Hanford-Corcoran, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,30.00,30.3,0.781,0.2,27.54,57280.00,9.7,15.93,17.54,24.47,32.5,45.22,"33,130","36,480",50900.00,"67,610","94,060",,
25260,"Hanford-Corcoran, CA","Hanford-Corcoran, CA","Hanford-Corcoran, CA ",15-1121,Computer Systems Analysts,detailed,50.00,16.8,1.294,0.32,37.72,78460.00,4.4,24.6,29.96,35.24,44.69,51.68,"51,160","62,310",73300.00,"92,950","107,500",,
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT ",13-1111,Management Analysts,detailed,3600.00,10.4,6.207,1.37,46.68,97100.00,2.8,27.49,34.65,43.65,53.29,67.45,"57,180","72,070",90800.00,"110,840","140,290",,
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT ",13-1161,Market Research Analysts and Marketing Specialists,detailed,2220.00,9.4,3.823,0.96,35.07,72950.00,2.3,20.08,25.89,31.67,42.82,54.19,"41,770","53,850",65880.00,"89,070","112,710",,
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT ",13-2031,Budget Analysts,detailed,640.00,3.1,1.099,2.82,40.95,85170.00,2.4,31.86,35.53,40.96,47.63,52.81,"66,260","73,900",85200.00,"99,080","109,850",,
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT ",13-2041,Credit Analysts,detailed,310.00,23.1,0.532,1.02,43.86,91240.00,4.2,24.37,28.9,37.64,50.34,79.38,"50,680","60,120",78290.00,"104,710","165,120",,
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT ",13-2051,Financial Analysts,detailed,1940.00,10.8,3.345,1.67,44.22,91970.00,4.1,26.68,31.83,39.34,48.36,61.81,"55,490","66,210",81820.00,"100,590","128,570",,
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT ",15-1121,Computer Systems Analysts,detailed,3880.00,5.3,6.678,1.65,44.47,92500.00,1.2,31.35,37.7,44.24,50.6,59.26,"65,210","78,410",92020.00,"105,240","123,250",,
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT ",15-1122,Information Security Analysts,detailed,550.00,14.8,0.942,1.37,47.91,99660.00,2.1,33.08,40.39,47.82,56.82,63.28,"68,810","84,020",99460.00,"118,180","131,620",,
25540,"Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT","Hartford-West Hartford-East Hartford, CT ",15-2031,Operations Research Analysts,detailed,750.00,12.9,1.291,1.66,40.89,85060.00,2.5,26.52,32.04,39.78,48.21,58.69,"55,150","66,640",82740.00,"100,290","122,070",,
25980,"Hinesville, GA","Hinesville, GA","Hinesville, GA ",13-1111,Management Analysts,detailed,130.00,1.2,7.978,1.76,33.19,69040.00,2.4,25.9,27.47,32.9,37.53,41.6,"53,860","57,130",68440.00,"78,060","86,530",,
25980,"Hinesville, GA","Hinesville, GA","Hinesville, GA ",13-2031,Budget Analysts,detailed,40.00,0,2.359,6.06,34.1,70920.00,2.6,24.32,29.43,33.24,38.7,46.02,"50,590","61,220",69130.00,"80,490","95,710",,
26140,"Homosassa Springs, FL","Homosassa Springs, FL","Homosassa Springs, FL ",13-1111,Management Analysts,detailed,70.00,19,2.041,0.45,*,0.00,*,*,*,*,*,*,*,*,0.00,*,*,,
26620,"Huntsville, AL","Huntsville, AL","Huntsville, AL ",13-1111,Management Analysts,detailed,1610.00,6.4,7.381,1.62,48.1,100050.00,2.5,29.32,36.08,45.45,55.43,71.75,"60,990","75,040",94530.00,"115,300","149,250",,
26620,"Huntsville, AL","Huntsville, AL","Huntsville, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,380.00,13.2,1.762,0.44,34.27,71290.00,7.9,16.36,19.07,24.89,45.05,70.73,"34,030","39,660",51770.00,"93,710","147,130",,
